protocol,device_type,cpu_mhz,ram_kb,power_mw,distance_km,channel_loss_db_km,block_size,error_correction,qber,key_rate_bps,latency_s,phase1_init_s,phase2_qkd_s,phase3_post_processing_s,phase4_privacy_amp_s,phase5_key_management_s
BB84,Low-end,122,96,25,0.5639135553950807,1.708255320823963,4000,LDPC,0.014893491792012097,241.79835296364604,4.4582965470669365,0.22282011515570632,2.241725334025964,0.7697193590998692,0.43679705176981004,0.14905432917205486
BB84,High-end,84,98,26,7.223719582269884,0.20903647616566556,1000,BCH,0.04351843892734587,316.86330052204653,5.979695984656982,0.20639665666150422,2.4909203478464716,0.9342833198754839,0.4251120207757736,0.14557350720438983
BB84,High-end,140,339,49,6.591063542936287,1.9744426839524885,5000,LDPC,0.029995103205322456,135.37007700805927,5.680061189501743,0.3549597845926411,2.858300950020697,0.5164059368385578,0.42812259744346104,0.11674561019470374
ARC-QKD,Low-end,145,235,48,2.0363295060354534,1.2056467722111812,1000,BCH,0.08519354957696271,387.74549251773453,3.3502693760777333,0.4463080375373488,2.654978410955487,0.8028678410391792,0.473310022180923,0.14463131277056795
ARC-QKD,High-end,110,424,12,8.270581205821406,0.6577690735506907,4000,BCH,0.09468513670935982,376.8149210858066,2.812921009658249,0.423175958219135,1.6501932235996704,0.8897352251653727,0.3137923887732954,0.15506708996440147
ARC-QKD,Low-end,115,307,40,0.5316447585201203,1.0982252981270675,3000,BCH,0.06798460361284694,172.81946477091168,4.291368710454335,0.30880303145384647,2.9559906813585655,0.9788679858394089,0.2251253394429989,0.16525575404714188
ARC-QKD,Mid-range,165,435,46,8.691348700045788,0.6814409818566889,4000,LDPC,0.010310788696972745,219.93952545833605,2.074376949269792,0.18965946303752604,2.581983916770323,0.8179886323107632,0.26578208260566905,0.12934305543376656
BB84,Mid-range,142,497,22,0.9438989942863408,1.4177114442980057,2000,BCH,0.08676232309980776,389.53264930922177,5.149578629439437,0.2878754518494394,2.020315750680979,0.9528351574687335,0.30770793890850684,0.17837169876594858
ARC-QKD,Mid-range,80,483,47,6.018188610494881,0.29636294575934263,5000,BCH,0.03142727643995783,452.82133797280864,3.267844414396616,0.11233876586880097,1.3360785204286438,0.5727170979029796,0.32151513509812846,0.13536758482646447
ARC-QKD,High-end,141,256,14,2.3994501977258444,1.0667149941378846,3000,LDPC,0.03052570677019624,168.168368218934,3.603914796103436,0.2338163672990445,2.03416330278505,0.6840996265582746,0.3320315518084519,0.12394329232657432
ARC-QKD,Low-end,130,409,29,5.311332264146942,0.7678923797746793,3000,BCH,0.09597802664413763,339.244791679025,4.981510233241487,0.24861298423907746,2.500753790443876,0.7638714152585722,0.4878997460822114,0.18972776508255534
ARC-QKD,Low-end,108,333,17,0.15813855834722704,0.3458270072203047,4000,BCH,0.07481112422930813,296.9262284512083,2.3758587793485795,0.20096439290032905,1.855814834161453,0.6061440015038437,0.36128663536399597,0.17287638594971677
BB84,High-end,107,75,27,1.8182385666975158,0.4766963111383459,3000,LDPC,0.06515510845754346,262.821553764846,4.09511078119859,0.4021218950949276,2.7954503672502184,0.7029085051999933,0.3193497468370272,0.13394094349622818
ARC-QKD,High-end,87,337,34,3.6640127331087387,0.6508134281757498,2000,BCH,0.0671355760571197,374.6505292649387,3.4907901826207186,0.18470969205161059,2.433643350108781,0.8130247549901994,0.46407941331934804,0.1109160800258925
ECDH,High-end,95,462,19,8.321094445126342,0.786425651957293,3000,LDPC,0.0,0.0,0.20955606635171753,0.28070599893043247,1.2494958280354742,0.635911528983119,0.4878487018091613,0.1758259995881209
ECDH,High-end,94,241,15,8.208583500698664,0.23278813794607633,1000,LDPC,0.0,0.0,0.2203237358007499,0.2098482625194914,1.9865184753762462,0.6072495238637563,0.2251265001541495,0.14908473533447006
ARC-QKD,Mid-range,159,223,18,6.565276043082569,0.9363895081804798,4000,LDPC,0.08918650662264754,233.87164257935387,4.3740223807249405,0.12811905100380658,1.4214244671497434,0.8993572309855176,0.2488890384899981,0.19394868395971684
ARC-QKD,Mid-range,151,208,31,0.44329384862807075,0.45339436724965027,5000,LDPC,0.07966847004141592,135.91153249007576,4.394177945637461,0.43838594958472066,1.6599679670639635,0.6587645798502335,0.42298445567922793,0.13489374482508132
ECDH,Low-end,109,160,45,7.246223503069348,1.0506369517180056,2000,LDPC,0.0,0.0,0.36697759847694933,0.30071833024419703,1.811228804091505,0.8549709334898609,0.43306350864378573,0.18326174068538612
ECDH,High-end,101,245,48,0.7082616767009816,0.7621959522973136,4000,LDPC,0.0,0.0,0.17931454355500875,0.3612186724737111,1.080611069796004,0.8581027984348051,0.4078202926313349,0.1746790241863501
ARC-QKD,Low-end,116,184,48,7.5129942745219145,0.9222448737996649,3000,BCH,0.06634319307419946,188.26313559522498,3.8690962775192355,0.11058204261871235,2.9923318150095692,0.9712269724899312,0.4015753848867507,0.1406605091591577
ECDH,Mid-range,129,329,17,7.02894366189654,0.35651057879870995,1000,BCH,0.0,0.0,0.362196454074177,0.26863212102258993,1.5637748360580108,0.811851242715568,0.46171953424766066,0.1060484783655272
ECDH,High-end,112,203,29,8.268949857837333,1.05795940825889,4000,LDPC,0.0,0.0,0.49953079691995683,0.20575228653344593,1.0247257378679215,0.6468955076788575,0.2541542998575791,0.11945962517053943
BB84,High-end,163,109,44,3.9137780344964406,1.9547075080250265,3000,BCH,0.06382733947497915,138.20210665655517,2.57599997506317,0.3014468552081902,2.8753065882375752,0.7877844092065658,0.3139807054713255,0.15815572818966173
ARC-QKD,Low-end,140,237,45,6.653820484049333,1.2921626445378291,5000,BCH,0.05331194622640022,456.83180029286234,4.3583576140945075,0.2620088620977393,1.1862407997258015,0.94772827670414,0.26619686442994356,0.1750467598459792
ARC-QKD,Low-end,120,357,36,9.03699476166389,1.6085948555319218,5000,LDPC,0.06983769317582868,190.1159596751839,4.30386144428135,0.30215862152834017,1.0661157007584259,0.660071497125179,0.2627936130834551,0.18960708911730106
ARC-QKD,Low-end,114,270,33,1.0544375957204952,0.425558613830152,3000,BCH,0.020855242370189438,422.2171617384208,3.9145998626081595,0.32717134594775726,1.1624626083868135,0.5205718756824345,0.4844657343029897,0.19364066850431647
ECDH,Mid-range,154,88,18,7.795790354490968,1.4428853875196546,1000,LDPC,0.0,0.0,0.44479132944231636,0.10466693857060738,2.5506522268982086,0.7757433776167293,0.4741686350781996,0.13348056805017405
ECDH,Mid-range,81,499,16,5.143510862796425,0.24031861493091033,1000,BCH,0.0,0.0,0.2720321461864259,0.26777250163076227,1.0270614468626762,0.6748303735740164,0.282442625293057,0.1498265150291084
ARC-QKD,Mid-range,111,366,32,5.253422079403406,0.4876178925590063,3000,BCH,0.020150949389289952,137.12393249280498,3.0897922481303253,0.31526447432271354,2.5784499383177772,0.6843368019068836,0.24992621161084944,0.11982147205295249
ARC-QKD,Mid-range,122,510,28,3.400418467093517,0.8852197273062843,2000,BCH,0.07422284069936748,332.4082605285668,2.17205830947969,0.11125595565342122,2.728101995928353,0.9808529678996382,0.35923494175139936,0.15170090743778433
ARC-QKD,High-end,163,213,47,9.581811100787984,0.3142372341993501,1000,LDPC,0.06762050430117024,482.18122803548795,3.074842834488874,0.4207726357309792,2.114966193764997,0.5259039746101459,0.4588845690052362,0.11742008716151758
ECDH,Mid-range,96,230,10,8.548594106267288,0.6656461665711743,4000,BCH,0.0,0.0,0.2796199670581797,0.40167431122483854,1.849572215675927,0.7834429309069111,0.23744837950637007,0.13775122787176164
ARC-QKD,Low-end,116,330,31,0.193754505537708,1.5473756536032588,3000,LDPC,0.09641334637123541,356.6660950742421,3.4428370350501445,0.24326093238320576,2.3560021918788614,0.8274454532221021,0.39860985634793344,0.14715939172242604
ARC-QKD,Mid-range,120,166,10,7.251483670364823,0.8952948592031869,4000,LDPC,0.04931799109841585,401.03362951600394,3.7039080518094156,0.15337519708768788,2.9261589432408543,0.6073219635302072,0.22109209973586794,0.14955980006805508
ARC-QKD,Mid-range,162,137,36,3.548948982430903,0.6463189352895838,4000,BCH,0.04896286254106417,250.36026802153054,2.2032319683187906,0.25458230676633425,1.562751455273879,0.5963289587576814,0.21696233973843868,0.1317228863688244
ECDH,High-end,160,365,46,7.77604751313241,1.694315601628888,4000,LDPC,0.0,0.0,0.20416010777342156,0.20376958264200332,1.4533665091815418,0.9223797361528824,0.23131708244664398,0.1527199817599632
ARC-QKD,High-end,81,418,24,6.561621302530593,0.6085220124532627,5000,BCH,0.010516425607439456,210.65877177045542,3.0123670276672003,0.30889389513533794,1.3151315950111357,0.8946361784108293,0.2898922041695261,0.1705443590641536
ARC-QKD,Mid-range,98,99,47,3.404857505367611,1.2272766849904007,4000,BCH,0.048933445675238385,285.56425722880016,2.3267786202720284,0.2581951927015601,2.585376865798308,0.5073458336192848,0.4341080529193294,0.1450580046367711
ARC-QKD,Low-end,91,197,22,9.966926311372442,0.7585343882988473,4000,LDPC,0.013614361130171853,465.536259475823,4.464714206649659,0.4490635282216867,1.1801735505838007,0.8593373382979372,0.2135949055340583,0.1043521974155616
ECDH,Low-end,123,123,16,2.9677556308489654,0.6877105514970875,5000,BCH,0.0,0.0,0.26467609211500553,0.4213543523615545,2.648116931498155,0.9848821263926866,0.45811211457390105,0.14853619233302184
ARC-QKD,Mid-range,135,91,49,0.6783752962231331,1.8612208325429853,2000,LDPC,0.09651322579722925,366.56414378291527,2.1420537612586137,0.3873868339704024,1.0587788168726986,0.7576060486317832,0.35999113692173346,0.15827259221521658
ARC-QKD,Mid-range,146,315,18,7.954825139597737,1.3527690930089593,4000,BCH,0.09141557857672909,233.04238287544575,3.535734845702785,0.3868997401442845,1.2026725591897227,0.8785963645170218,0.39538256741831024,0.18748587229952293
ARC-QKD,High-end,164,286,46,7.161163065237869,1.248830388026648,3000,BCH,0.06621712981626654,176.88387852132718,4.324954087742163,0.49182417723053895,1.3475172465245302,0.8126621113027891,0.39499489096840495,0.15836805983317762
ARC-QKD,Mid-range,119,137,15,7.955252137741154,1.0930462795892417,2000,LDPC,0.051104327296888394,230.45973644994172,3.759902985251913,0.2948019539846376,2.1172372813209397,0.9274466511854558,0.4061817347068245,0.16022769549819305
BB84,High-end,94,238,29,6.684326096320115,1.9447075155191373,3000,BCH,0.05166924154864759,398.032309793542,5.304169457478336,0.3927474694976528,1.1666230434315827,0.8880110716079543,0.40937175086703026,0.1417032373499081
ARC-QKD,High-end,143,409,44,2.823265286438555,1.2947845877013089,2000,BCH,0.07911505213872203,441.4955793529184,3.087894233739222,0.40696899523626673,1.7746613909036209,0.9553563100873719,0.23017378310961692,0.15487516086727912
ARC-QKD,Mid-range,165,303,29,3.145745112490935,1.914265028929862,3000,BCH,0.06597878822758535,390.47847961067265,2.1318378093663424,0.41378146366528634,1.9765308066763638,0.6006522617875324,0.21175882401865503,0.1742741258801246
ARC-QKD,Mid-range,117,230,16,6.565495530253103,0.32599777871960167,4000,BCH,0.06214364870072172,117.77724239229434,4.970007465261631,0.3455126479707845,2.1414657485106736,0.9699068947253986,0.3913644006236152,0.14994812059167503
ARC-QKD,Low-end,141,155,50,7.39876433982777,1.0334633754176255,2000,BCH,0.08455034753012751,163.56613213782856,3.2372275565701085,0.3911606109821636,1.5943902766907077,0.5668109881495988,0.4193748355448772,0.17380098157587048
ARC-QKD,Mid-range,92,274,36,2.163436483334283,0.7850707873321163,1000,LDPC,0.05407850752285995,325.48652523243095,2.536734248479608,0.13870566173221546,1.997201651952029,0.8117511431701645,0.24341065793049704,0.1929909680179602
ARC-QKD,Low-end,152,213,17,6.36963126964371,1.3697224797054148,3000,LDPC,0.01775886667161799,372.14350595966846,2.9487787208489165,0.2638167118948902,1.6110672465297793,0.8113516468786848,0.4263011003318776,0.12991380210524062
ARC-QKD,Low-end,123,408,15,5.6004994923933085,0.20368266011281155,1000,LDPC,0.037716778223697435,289.77085950634597,4.645219482856777,0.2921542296408063,1.8536993380482722,0.8116944179596433,0.4251271935435951,0.19391477423662296
ECDH,Low-end,149,132,10,8.263065730416606,1.2623879762781585,2000,BCH,0.0,0.0,0.38867327531805085,0.35466855174792833,1.0140882785395449,0.738725289048904,0.43069656550632623,0.15309569181781313
ARC-QKD,Mid-range,142,345,18,6.367881961918793,1.3674576157091305,5000,LDPC,0.060927837918247206,266.79794954089357,4.84995761267034,0.2478790411538556,2.851534007742477,0.998830033264551,0.4290459097756887,0.1246737878096302
ARC-QKD,High-end,156,208,40,2.7583435689315006,1.582057955297469,5000,BCH,0.0698256736906114,147.6235952088285,2.476080482515331,0.38808080191369265,1.7506517793464205,0.8174554845863914,0.351704354374083,0.10129725261041946
BB84,Low-end,84,148,28,1.7063328919746437,1.5947956307174902,1000,BCH,0.09591779294819539,338.10689161995333,4.6625959487609245,0.3254241571055865,2.6030617611768863,0.5526216604987007,0.3071744324878365,0.1858146692395906
ARC-QKD,Low-end,151,205,22,4.344521621651866,1.1212854244961619,4000,BCH,0.019710401709596332,415.18142639594987,2.3638242937415748,0.2446097987240272,2.8769505588819033,0.5011906529327694,0.43011282416004426,0.1275584633241657
ARC-QKD,High-end,81,130,32,1.402370371225093,0.7383345506845174,4000,BCH,0.04618278649263603,308.1959281641873,2.078989885786587,0.3471998546838472,1.6440710165920698,0.8598300400454395,0.3735517683128697,0.13052789415091934
ARC-QKD,Mid-range,137,214,46,9.746665706342073,1.5537581379625072,3000,LDPC,0.041715177038968015,175.36653682009143,3.090487513006889,0.4419205070033405,1.466621045861572,0.6441954032609072,0.40743273349403897,0.16121895086343885
ARC-QKD,Low-end,98,307,32,1.414388195288931,0.5692374464407077,5000,BCH,0.0972024051061353,144.94665382012556,4.569017754538452,0.1210733981388862,2.674259135515393,0.8729621919106845,0.3172677956125435,0.10109088925375032
ARC-QKD,Mid-range,100,165,48,5.458385162371682,1.6319718189405057,1000,LDPC,0.06741494527877928,273.9455381037519,4.007996150397138,0.17812949450879734,1.3234567666257602,0.8459814752029509,0.35980113093611354,0.11346946024014157
ARC-QKD,Mid-range,100,174,12,0.16883686440558804,1.6438968300531152,1000,LDPC,0.09782986214125551,405.894921814325,2.925518653352133,0.14273246956633387,1.4485245720966933,0.7112796118954203,0.2091079804473561,0.11142337802691574
ECDH,High-end,146,308,11,8.110098287736525,0.6816425446894464,2000,LDPC,0.0,0.0,0.3615997176563389,0.18961722690107125,1.2552482249497716,0.6490121877374762,0.3938548532496219,0.19989582122931646
ARC-QKD,Low-end,127,369,22,8.229270312700667,1.4159327826119188,3000,BCH,0.032413566724010336,489.23920744060274,4.684371596006264,0.3260518018294145,2.4896334551397006,0.9579643738812378,0.3831675714589675,0.17097261883549214
BB84,Mid-range,89,120,33,9.319586950406844,1.3966901757289307,1000,LDPC,0.09207856894416522,201.55917194660373,3.372956871977515,0.314765456579387,2.569363193802939,0.8208846981928375,0.20810436609490554,0.1013746989793574
ECDH,Mid-range,162,451,17,5.754665459785205,0.49413110037652275,2000,BCH,0.0,0.0,0.15631631447350927,0.4022985418836118,2.401862497266359,0.9249106844467433,0.4465800976883076,0.12367843990090081
BB84,Low-end,102,233,30,9.648960346847954,0.9136033928942768,4000,LDPC,0.09571355170110218,89.98911981637164,4.261843013670609,0.46583840747083427,2.6397136383398587,0.8765087958978044,0.4566392685101215,0.16710301341821798
BB84,High-end,134,507,20,8.200140052332317,0.51911137804624,2000,BCH,0.030464442840878687,292.00076887967384,3.4909992434798753,0.24713278930184585,2.4658141411010233,0.6789390045085932,0.20031997316048716,0.1979543173967916
ARC-QKD,Low-end,123,198,14,1.4442318045343394,0.4564562302543125,1000,BCH,0.039317930119315746,277.5278122026031,4.779251702950556,0.11198104021572917,1.5115639240393604,0.6315423867005334,0.4269544479152365,0.17952179835552584
ARC-QKD,Mid-range,148,263,18,9.263178995010346,0.7929570389588909,1000,BCH,0.046626547517631775,267.77553327624116,2.5526071901674374,0.32687875008142553,1.5442200041664895,0.5829033569501295,0.43856475285919927,0.10751045679178692
ARC-QKD,High-end,118,393,26,1.0946098528292434,1.2670382610801283,1000,BCH,0.02333673308325731,147.9696183730913,4.666485501765721,0.2847689759599806,2.926986359907132,0.5573819572383865,0.4359319221165079,0.14740874954623315
BB84,Low-end,152,88,46,7.874955365397883,0.4098106340146278,3000,LDPC,0.038703127113272874,245.0638739624321,3.8779400904707497,0.21613361031396577,2.2129029511050446,0.8247974875979847,0.4373264830905531,0.1191042241392159
BB84,Mid-range,119,313,14,1.2564889549463276,0.5831396411138963,2000,LDPC,0.03910583864304612,322.7019634895419,2.401765064501187,0.3806683633143825,1.3351579407809855,0.8773393977768003,0.2891058498263257,0.16963447279764282
ARC-QKD,High-end,153,252,25,1.9297507005974373,1.880497822642687,1000,BCH,0.0802025753516875,203.86211497034265,2.353198309116754,0.31360429692178826,1.672283175647798,0.6703087375590284,0.4146020642638861,0.14432718321524696
ARC-QKD,High-end,84,351,44,1.9383866068113536,1.6759695810479485,1000,LDPC,0.09178172746548481,393.0967258756589,2.590746224376537,0.28263370344864147,2.169293810574616,0.9719835859484884,0.20766328190744054,0.14096941691009282
BB84,Low-end,120,499,15,2.51282137566595,1.254600844351942,1000,BCH,0.07564031712411598,305.9524095418605,4.649331136591685,0.36531784384549615,1.7273342208242093,0.654652476202932,0.21627465727570475,0.10789773528208445
ECDH,High-end,80,260,36,3.0657476175956053,0.6911406157010911,5000,BCH,0.0,0.0,0.335542444264776,0.3095827281077236,2.4467394355033,0.7666013355451438,0.4282809919880355,0.14849466104394185
ECDH,Low-end,117,407,11,2.3392468442256242,1.6463150619241482,4000,BCH,0.0,0.0,0.4491781941147661,0.24874015124739995,2.2146477771488913,0.9327987025897969,0.2590760154498871,0.1907694909503301
